Cells	User	Value	Error
2	54140.0	0.0	0.0
2	54141.0	0.0	0.0
2	54142.0	0.0	0.0
2	54143.0	0.0	0.0
2	54144.0	0.0	0.0
2	54145.0	0.0	0.0
2	55114.0	0.0	0.0
2	55115.0	0.0	0.0
2	55116.0	0.0	0.0
2	55117.0	0.0	0.0
2	55118.0	0.0	0.0
2	55119.0	0.0	0.0
2	55120.0	0.0	0.0
2	55121.0	0.0	0.0
2	55122.0	0.0	0.0
2	55123.0	0.0	0.0
2	55124.0	0.0	0.0
2	55125.0	0.0	0.0
2	55126.0	0.0	0.0
2	55127.0	0.0	0.0
2	55128.0	0.0	0.0
2	55129.0	0.0	0.0
2	55130.0	0.0	0.0
2	55131.0	0.0	0.0
2	55132.0	0.0	0.0
2	55133.0	0.0	0.0
2	55134.0	0.0	0.0
2	55135.0	0.0	0.0
2	55136.0	0.0	0.0
2	55137.0	0.0	0.0
2	55138.0	0.0	0.0
2	55139.0	0.0	0.0
2	55140.0	0.0	0.0
2	55141.0	0.0	0.0
2	55142.0	0.0	0.0
2	55143.0	0.0	0.0
2	55144.0	0.0	0.0
2	55145.0	0.0	0.0
2	55146.0	0.0	0.0
2	55147.0	0.0	0.0
2	55148.0	0.0	0.0
2	56117.0	0.0	0.0
2	56118.0	0.0	0.0
2	56119.0	0.0	0.0
2	56120.0	0.0	0.0
2	56121.0	0.0	0.0
2	56122.0	0.0	0.0
2	56123.0	0.0	0.0
2	56124.0	0.0	0.0
2	56125.0	0.0	0.0
2	56126.0	0.0	0.0
2	56127.0	0.0	0.0
2	56128.0	0.0	0.0
2	56129.0	0.0	0.0
2	56130.0	0.0	0.0
2	56131.0	0.0	0.0
2	56132.0	0.0	0.0
2	56133.0	0.0	0.0
2	56134.0	0.0	0.0
2	56135.0	0.0	0.0
2	56136.0	0.0	0.0
2	56137.0	0.0	0.0
2	56138.0	0.0	0.0
2	56139.0	0.0	0.0
2	56140.0	0.0	0.0
2	56141.0	0.0	0.0
2	56142.0	0.0	0.0
2	56143.0	0.0	0.0
2	56144.0	0.0	0.0
2	56145.0	0.0	0.0
2	56146.0	0.0	0.0
2	56147.0	0.0	0.0
2	56148.0	0.0	0.0
2	57123.0	0.0	0.0
2	57124.0	0.0	0.0
2	57125.0	0.0	0.0
2	57126.0	0.0	0.0
2	57127.0	0.0	0.0
2	57128.0	0.0	0.0
2	57129.0	0.0	0.0
2	57130.0	0.0	0.0
2	57131.0	0.0	0.0
2	57132.0	0.0	0.0
2	57133.0	0.0	0.0
2	57134.0	0.0	0.0
2	57135.0	0.0	0.0
2	57136.0	0.0	0.0
2	57137.0	0.0	0.0
2	57138.0	0.0	0.0
2	57139.0	0.0	0.0
2	57140.0	0.0	0.0
2	57141.0	0.0	0.0
2	57142.0	0.0	0.0
2	57143.0	0.0	0.0
2	57144.0	0.0	0.0
2	57145.0	0.0	0.0
2	57146.0	0.0	0.0
2	57147.0	0.0	0.0
2	57148.0	0.0	0.0
2	57149.0	0.0	0.0
2	58124.0	0.0	0.0
2	58125.0	0.0	0.0
2	58126.0	0.0	0.0
2	58127.0	0.0	0.0
2	58128.0	0.0	0.0
2	58129.0	0.0	0.0
2	58130.0	0.0	0.0
2	58131.0	0.0	0.0
2	58132.0	0.0	0.0
2	58133.0	0.0	0.0
2	58134.0	0.0	0.0
2	58135.0	0.0	0.0
2	58136.0	0.0	0.0
2	58137.0	0.0	0.0
2	58138.0	0.0	0.0
2	58139.0	0.0	0.0
2	58140.0	0.0	0.0
2	58141.0	0.0	0.0
2	58142.0	0.0	0.0
2	58143.0	0.0	0.0
2	58144.0	0.0	0.0
2	58145.0	0.0	0.0
2	58146.0	0.0	0.0
2	58147.0	0.0	0.0
2	58148.0	0.0	0.0
2	58149.0	0.0	0.0
2	58150.0	0.0	0.0
2	58151.0	0.0	0.0
2	59129.0	0.0	0.0
2	59130.0	0.0	0.0
2	59131.0	0.0	0.0
2	59132.0	0.0	0.0
2	59133.0	0.0	0.0
2	59134.0	0.0	0.0
2	59135.0	0.0	0.0
2	59136.0	0.0	0.0
2	59137.0	0.0	0.0
2	59138.0	0.0	0.0
2	59139.0	0.0	0.0
2	59140.0	0.0	0.0
2	59141.0	0.0	0.0
2	59142.0	0.0	0.0
2	59143.0	0.0	0.0
2	59144.0	0.0	0.0
2	59145.0	0.0	0.0
2	59146.0	0.0	0.0
2	59147.0	0.0	0.0
2	59148.0	0.0	0.0
2	59149.0	0.0	0.0
2	59150.0	0.0	0.0
2	59151.0	0.0	0.0
2	59152.0	0.0	0.0
2	60129.0	0.0	0.0
2	60130.0	0.0	0.0
2	60131.0	0.0	0.0
2	60132.0	0.0	0.0
2	60133.0	0.0	0.0
2	60134.0	0.0	0.0
2	60135.0	0.0	0.0
2	60136.0	0.0	0.0
2	60137.0	0.0	0.0
2	60138.0	0.0	0.0
2	60139.0	0.0	0.0
2	60140.0	0.0	0.0
2	60141.0	0.0	0.0
2	60142.0	0.0	0.0
2	60143.0	0.0	0.0
2	60144.0	0.0	0.0
2	60145.0	0.0	0.0
2	60146.0	0.0	0.0
2	60147.0	0.0	0.0
2	60148.0	0.0	0.0
2	60149.0	0.0	0.0
2	60150.0	0.0	0.0
2	60151.0	0.0	0.0
2	60152.0	0.0	0.0
2	60153.0	0.0	0.0
2	60154.0	0.0	0.0
2	61132.0	0.0	0.0
2	61133.0	0.0	0.0
2	61134.0	0.0	0.0
2	61135.0	0.0	0.0
2	61136.0	0.0	0.0
2	61137.0	0.0	0.0
2	61138.0	0.0	0.0
2	61139.0	0.0	0.0
2	61140.0	0.0	0.0
2	61141.0	0.0	0.0
2	61142.0	0.0	0.0
2	61143.0	0.0	0.0
2	61144.0	0.0	0.0
2	61145.0	0.0	0.0
2	61146.0	0.0	0.0
2	61147.0	0.0	0.0
2	61148.0	0.0	0.0
2	61149.0	0.0	0.0
2	61150.0	0.0	0.0
2	61151.0	0.0	0.0
2	61152.0	0.0	0.0
2	61153.0	0.0	0.0
2	61154.0	0.0	0.0
2	61155.0	0.0	0.0
2	62133.0	0.0	0.0
2	62134.0	0.0	0.0
2	62135.0	0.0	0.0
2	62136.0	0.0	0.0
2	62137.0	0.0	0.0
2	62138.0	0.0	0.0
2	62139.0	0.0	0.0
2	62140.0	0.0	0.0
2	62141.0	0.0	0.0
2	62142.0	0.0	0.0
2	62143.0	0.0	0.0
2	62144.0	0.0	0.0
2	62145.0	0.0	0.0
2	62146.0	0.0	0.0
2	62147.0	0.0	0.0
2	62148.0	0.0	0.0
2	62149.0	0.0	0.0
2	62150.0	0.0	0.0
2	62151.0	0.0	0.0
2	62152.0	0.0	0.0
2	62153.0	0.0	0.0
2	62154.0	0.0	0.0
2	62155.0	0.0	0.0
2	62156.0	0.0	0.0
2	62157.0	0.0	0.0
2	62158.0	0.0	0.0
2	63138.0	0.0	0.0
2	63139.0	0.0	0.0
2	63140.0	0.0	0.0
2	63141.0	0.0	0.0
2	63142.0	0.0	0.0
2	63143.0	0.0	0.0
2	63144.0	0.0	0.0
2	63145.0	0.0	0.0
2	63146.0	0.0	0.0
2	63147.0	0.0	0.0
2	63148.0	0.0	0.0
2	63149.0	0.0	0.0
2	63150.0	0.0	0.0
2	63151.0	0.0	0.0
2	63152.0	0.0	0.0
2	63153.0	0.0	0.0
2	63154.0	0.0	0.0
2	63155.0	0.0	0.0
2	63156.0	0.0	0.0
2	63157.0	0.0	0.0
2	63158.0	0.0	0.0
2	63159.0	0.0	0.0
2	63160.0	0.0	0.0
2	64142.0	0.0	0.0
2	64143.0	0.0	0.0
2	64144.0	0.0	0.0
2	64145.0	0.0	0.0
2	64146.0	0.0	0.0
2	64147.0	0.0	0.0
2	64148.0	0.0	0.0
2	64149.0	0.0	0.0
2	64150.0	0.0	0.0
2	64151.0	0.0	0.0
2	64152.0	0.0	0.0
2	64153.0	0.0	0.0
2	64154.0	0.0	0.0
2	64155.0	0.0	0.0
2	64156.0	0.0	0.0
2	64157.0	0.0	0.0
2	64158.0	0.0	0.0
2	64159.0	0.0	0.0
2	64160.0	0.0	0.0
2	64161.0	0.0	0.0
2	64162.0	0.0	0.0
2	64163.0	0.0	0.0
2	65144.0	0.0	0.0
2	65145.0	0.0	0.0
2	65146.0	0.0	0.0
2	65147.0	0.0	0.0
2	65148.0	0.0	0.0
2	65149.0	0.0	0.0
2	65150.0	0.0	0.0
2	65151.0	0.0	0.0
2	65152.0	0.0	0.0
2	65153.0	0.0	0.0
2	65154.0	0.0	0.0
2	65155.0	0.0	0.0
2	65156.0	0.0	0.0
2	65157.0	0.0	0.0
2	65158.0	0.0	0.0
2	65159.0	0.0	0.0
2	65160.0	0.0	0.0
2	65161.0	0.0	0.0
2	65162.0	0.0	0.0
2	65163.0	0.0	0.0
2	65164.0	0.0	0.0
2	65165.0	0.0	0.0
2	66145.0	0.0	0.0
2	66146.0	0.0	0.0
2	66147.0	0.0	0.0
2	66148.0	0.0	0.0
2	66149.0	0.0	0.0
2	66150.0	0.0	0.0
2	66151.0	0.0	0.0
2	66152.0	0.0	0.0
2	66153.0	0.0	0.0
2	66154.0	0.0	0.0
2	66155.0	0.0	0.0
2	66156.0	0.0	0.0
2	66157.0	0.0	0.0
2	66158.0	0.0	0.0
2	66159.0	0.0	0.0
2	66160.0	0.0	0.0
2	66161.0	0.0	0.0
2	66162.0	0.0	0.0
2	66163.0	0.0	0.0
2	66164.0	0.0	0.0
2	66165.0	0.0	0.0
2	66166.0	0.0	0.0
2	66167.0	0.0	0.0
2	66168.0	0.0	0.0
2	67147.0	0.0	0.0
2	67148.0	0.0	0.0
2	67149.0	0.0	0.0
2	67150.0	0.0	0.0
2	67151.0	0.0	0.0
2	67152.0	0.0	0.0
2	67153.0	0.0	0.0
2	67154.0	0.0	0.0
2	67155.0	0.0	0.0
2	67156.0	0.0	0.0
2	67157.0	0.0	0.0
2	67158.0	0.0	0.0
2	67159.0	0.0	0.0
2	67160.0	0.0	0.0
2	67161.0	0.0	0.0
2	67162.0	0.0	0.0
2	67163.0	0.0	0.0
2	67164.0	0.0	0.0
2	67165.0	0.0	0.0
2	67166.0	0.0	0.0
2	67167.0	0.0	0.0
2	67168.0	0.0	0.0
2	67169.0	0.0	0.0
2	67170.0	0.0	0.0
2	68147.0	0.0	0.0
2	68148.0	0.0	0.0
2	68149.0	0.0	0.0
2	68150.0	0.0	0.0
2	68151.0	0.0	0.0
2	68152.0	0.0	0.0
2	68153.0	0.0	0.0
2	68154.0	0.0	0.0
2	68155.0	0.0	0.0
2	68156.0	0.0	0.0
2	68157.0	0.0	0.0
2	68158.0	0.0	0.0
2	68159.0	0.0	0.0
2	68160.0	0.0	0.0
2	68161.0	0.0	0.0
2	68162.0	0.0	0.0
2	68163.0	0.0	0.0
2	68164.0	0.0	0.0
2	68165.0	0.0	0.0
2	68166.0	0.0	0.0
2	68167.0	0.0	0.0
2	68168.0	0.0	0.0
2	68169.0	0.0	0.0
2	68170.0	0.0	0.0
2	68171.0	0.0	0.0
2	68172.0	0.0	0.0
2	68173.0	0.0	0.0
2	69151.0	0.0	0.0
2	69152.0	0.0	0.0
2	69153.0	0.0	0.0
2	69154.0	0.0	0.0
2	69155.0	0.0	0.0
2	69156.0	0.0	0.0
2	69157.0	0.0	0.0
2	69158.0	0.0	0.0
2	69159.0	0.0	0.0
2	69160.0	0.0	0.0
2	69161.0	0.0	0.0
2	69162.0	0.0	0.0
2	69163.0	0.0	0.0
2	69164.0	0.0	0.0
2	69165.0	0.0	0.0
2	69166.0	0.0	0.0
2	69167.0	0.0	0.0
2	69168.0	0.0	0.0
2	69169.0	0.0	0.0
2	69170.0	0.0	0.0
2	69171.0	0.0	0.0
2	69172.0	0.0	0.0
2	69173.0	0.0	0.0
2	69174.0	0.0	0.0
2	69175.0	0.0	0.0
2	69176.0	0.0	0.0
2	70153.0	0.0	0.0
2	70154.0	0.0	0.0
2	70155.0	0.0	0.0
2	70156.0	0.0	0.0
2	70157.0	0.0	0.0
2	70158.0	0.0	0.0
2	70159.0	0.0	0.0
2	70160.0	0.0	0.0
2	70161.0	0.0	0.0
2	70162.0	0.0	0.0
2	70163.0	0.0	0.0
2	70164.0	0.0	0.0
2	70165.0	0.0	0.0
2	70166.0	0.0	0.0
2	70167.0	0.0	0.0
2	70168.0	0.0	0.0
2	70169.0	0.0	0.0
2	70170.0	0.0	0.0
2	70171.0	0.0	0.0
2	70172.0	0.0	0.0
2	70173.0	0.0	0.0
2	70174.0	0.0	0.0
2	70175.0	0.0	0.0
2	70176.0	0.0	0.0
2	70177.0	0.0	0.0
2	70178.0	0.0	0.0
2	70179.0	0.0	0.0
2	71151.0	0.0	0.0
2	71152.0	0.0	0.0
2	71153.0	0.0	0.0
2	71154.0	0.0	0.0
2	71155.0	0.0	0.0
2	71156.0	0.0	0.0
2	71157.0	0.0	0.0
2	71158.0	0.0	0.0
2	71159.0	0.0	0.0
2	71160.0	0.0	0.0
2	71161.0	0.0	0.0
2	71162.0	0.0	0.0
2	71163.0	0.0	0.0
2	71164.0	0.0	0.0
2	71165.0	0.0	0.0
2	71166.0	0.0	0.0
2	71167.0	0.0	0.0
2	71168.0	0.0	0.0
2	71169.0	0.0	0.0
2	71170.0	0.0	0.0
2	71171.0	0.0	0.0
2	71172.0	0.0	0.0
2	71173.0	0.0	0.0
2	71174.0	0.0	0.0
2	71175.0	0.0	0.0
2	71176.0	0.0	0.0
2	71177.0	0.0	0.0
2	71178.0	0.0	0.0
2	71179.0	0.0	0.0
2	71180.0	0.0	0.0
2	71181.0	0.0	0.0
2	71182.0	0.0	0.0
2	71183.0	0.0	0.0
2	72154.0	0.0	0.0
2	72155.0	0.0	0.0
2	72156.0	0.0	0.0
2	72157.0	0.0	0.0
2	72158.0	0.0	0.0
2	72159.0	0.0	0.0
2	72160.0	0.0	0.0
2	72161.0	0.0	0.0
2	72162.0	0.0	0.0
2	72163.0	0.0	0.0
2	72164.0	0.0	0.0
2	72165.0	0.0	0.0
2	72166.0	0.0	0.0
2	72167.0	0.0	0.0
2	72168.0	0.0	0.0
2	72169.0	0.0	0.0
2	72170.0	0.0	0.0
2	72171.0	0.0	0.0
2	72172.0	0.0	0.0
2	72173.0	0.0	0.0
2	72174.0	0.0	0.0
2	72175.0	0.0	0.0
2	72176.0	0.0	0.0
2	72177.0	0.0	0.0
2	72178.0	0.0	0.0
2	72179.0	0.0	0.0
2	72180.0	0.0	0.0
2	72181.0	0.0	0.0
2	72182.0	0.0	0.0
2	72183.0	0.0	0.0
2	72184.0	0.0	0.0
2	73157.0	0.0	0.0
2	73158.0	0.0	0.0
2	73159.0	0.0	0.0
2	73160.0	0.0	0.0
2	73161.0	0.0	0.0
2	73162.0	0.0	0.0
2	73163.0	0.0	0.0
2	73164.0	0.0	0.0
2	73165.0	0.0	0.0
2	73166.0	0.0	0.0
2	73167.0	0.0	0.0
2	73168.0	0.0	0.0
2	73169.0	0.0	0.0
2	73170.0	0.0	0.0
2	73171.0	0.0	0.0
2	73172.0	0.0	0.0
2	73173.0	0.0	0.0
2	73174.0	0.0	0.0
2	73175.0	0.0	0.0
2	73176.0	0.0	0.0
2	73177.0	0.0	0.0
2	73178.0	0.0	0.0
2	73179.0	0.0	0.0
2	73180.0	0.0	0.0
2	73181.0	0.0	0.0
2	73182.0	0.0	0.0
2	73183.0	0.0	0.0
2	73184.0	0.0	0.0
2	73185.0	0.0	0.0
2	73186.0	0.0	0.0
2	74158.0	0.0	0.0
2	74159.0	0.0	0.0
2	74160.0	0.0	0.0
2	74161.0	0.0	0.0
2	74162.0	0.0	0.0
2	74163.0	0.0	0.0
2	74164.0	0.0	0.0
2	74165.0	0.0	0.0
2	74166.0	0.0	0.0
2	74167.0	0.0	0.0
2	74168.0	0.0	0.0
2	74169.0	0.0	0.0
2	74170.0	0.0	0.0
2	74171.0	0.0	0.0
2	74172.0	0.0	0.0
2	74173.0	0.0	0.0
2	74174.0	0.0	0.0
2	74175.0	0.0	0.0
2	74176.0	0.0	0.0
2	74177.0	0.0	0.0
2	74178.0	0.0	0.0
2	74179.0	0.0	0.0
2	74180.0	0.0	0.0
2	74181.0	0.0	0.0
2	74182.0	0.0	0.0
2	74183.0	0.0	0.0
2	74184.0	0.0	0.0
2	74185.0	0.0	0.0
2	74186.0	0.0	0.0
2	74187.0	0.0	0.0
2	74188.0	0.0	0.0
2	74189.0	0.0	0.0
2	74190.0	0.0	0.0
2	75161.0	0.0	0.0
2	75162.0	0.0	0.0
2	75163.0	0.0	0.0
2	75164.0	0.0	0.0
2	75165.0	0.0	0.0
2	75166.0	0.0	0.0
2	75167.0	0.0	0.0
2	75168.0	0.0	0.0
2	75169.0	0.0	0.0
2	75170.0	0.0	0.0
2	75171.0	0.0	0.0
2	75172.0	0.0	0.0
2	75173.0	0.0	0.0
2	75174.0	0.0	0.0
2	75175.0	0.0	0.0
2	75176.0	0.0	0.0
2	75177.0	0.0	0.0
2	75178.0	0.0	0.0
2	75179.0	0.0	0.0
2	75180.0	0.0	0.0
2	75181.0	0.0	0.0
2	75182.0	0.0	0.0
2	75183.0	0.0	0.0
2	75184.0	0.0	0.0
2	75185.0	0.0	0.0
2	75186.0	0.0	0.0
2	75187.0	0.0	0.0
2	75188.0	0.0	0.0
2	75189.0	0.0	0.0
2	75190.0	0.0	0.0
2	75191.0	0.0	0.0
2	75192.0	0.0	0.0
2	76163.0	0.0	0.0
2	76164.0	0.0	0.0
2	76165.0	0.0	0.0
2	76166.0	0.0	0.0
2	76167.0	0.0	0.0
2	76168.0	0.0	0.0
2	76169.0	0.0	0.0
2	76170.0	0.0	0.0
2	76171.0	0.0	0.0
2	76172.0	0.0	0.0
2	76173.0	0.0	0.0
2	76174.0	0.0	0.0
2	76175.0	0.0	0.0
2	76176.0	0.0	0.0
2	76177.0	0.0	0.0
2	76178.0	0.0	0.0
2	76179.0	0.0	0.0
2	76180.0	0.0	0.0
2	76181.0	0.0	0.0
2	76182.0	0.0	0.0
2	76183.0	0.0	0.0
2	76184.0	0.0	0.0
2	76185.0	0.0	0.0
2	76186.0	0.0	0.0
2	76187.0	0.0	0.0
2	76188.0	0.0	0.0
2	76189.0	0.0	0.0
2	76190.0	0.0	0.0
2	76191.0	0.0	0.0
2	76192.0	0.0	0.0
2	76193.0	0.0	0.0
2	76194.0	0.0	0.0
2	76195.0	0.0	0.0
2	76196.0	0.0	0.0
2	77166.0	0.0	0.0
2	77167.0	0.0	0.0
2	77168.0	0.0	0.0
2	77169.0	0.0	0.0
2	77170.0	0.0	0.0
2	77171.0	0.0	0.0
2	77172.0	0.0	0.0
2	77173.0	0.0	0.0
2	77174.0	0.0	0.0
2	77175.0	0.0	0.0
2	77176.0	0.0	0.0
2	77177.0	0.0	0.0
2	77178.0	0.0	0.0
2	77179.0	0.0	0.0
2	77180.0	0.0	0.0
2	77181.0	0.0	0.0
2	77182.0	0.0	0.0
2	77183.0	0.0	0.0
2	77184.0	0.0	0.0
2	77185.0	0.0	0.0
2	77186.0	0.0	0.0
2	77187.0	0.0	0.0
2	77188.0	0.0	0.0
2	77189.0	0.0	0.0
2	77190.0	0.0	0.0
2	77191.0	0.0	0.0
2	77192.0	0.0	0.0
2	77193.0	0.0	0.0
2	77194.0	0.0	0.0
2	77195.0	0.0	0.0
2	77196.0	0.0	0.0
2	77197.0	0.0	0.0
2	77198.0	0.0	0.0
2	78168.0	0.0	0.0
2	78169.0	0.0	0.0
2	78170.0	0.0	0.0
2	78171.0	0.0	0.0
2	78172.0	0.0	0.0
2	78173.0	0.0	0.0
2	78174.0	0.0	0.0
2	78175.0	0.0	0.0
2	78176.0	0.0	0.0
2	78177.0	0.0	0.0
2	78178.0	0.0	0.0
2	78179.0	0.0	0.0
2	78180.0	0.0	0.0
2	78181.0	0.0	0.0
2	78182.0	0.0	0.0
2	78183.0	0.0	0.0
2	78184.0	0.0	0.0
2	78185.0	0.0	0.0
2	78186.0	0.0	0.0
2	78187.0	0.0	0.0
2	78188.0	0.0	0.0
2	78189.0	0.0	0.0
2	78190.0	0.0	0.0
2	78191.0	0.0	0.0
2	78192.0	0.0	0.0
2	78193.0	0.0	0.0
2	78194.0	0.0	0.0
2	78195.0	0.0	0.0
2	78196.0	0.0	0.0
2	78197.0	0.0	0.0
2	78198.0	0.0	0.0
2	78199.0	0.0	0.0
2	78200.0	0.0	0.0
2	78201.0	0.0	0.0
2	79175.0	0.0	0.0
2	79176.0	0.0	0.0
2	79177.0	0.0	0.0
2	79178.0	0.0	0.0
2	79179.0	0.0	0.0
2	79180.0	0.0	0.0
2	79181.0	0.0	0.0
2	79182.0	0.0	0.0
2	79183.0	0.0	0.0
2	79184.0	0.0	0.0
2	79185.0	0.0	0.0
2	79186.0	0.0	0.0
2	79187.0	0.0	0.0
2	79188.0	0.0	0.0
2	79189.0	0.0	0.0
2	79190.0	0.0	0.0
2	79191.0	0.0	0.0
2	79192.0	0.0	0.0
2	79193.0	0.0	0.0
2	79194.0	0.0	0.0
2	79195.0	0.0	0.0
2	79196.0	0.0	0.0
2	79197.0	2.526e-05	0.0199
2	79198.0	8e-08	0.3536
2	79199.0	0.0	0.0
2	79200.0	0.0	0.0
2	79201.0	0.0	0.0
2	79202.0	0.0	0.0
2	79203.0	0.0	0.0
2	79204.0	0.0	0.0
2	80177.0	0.0	0.0
2	80178.0	0.0	0.0
2	80179.0	0.0	0.0
2	80180.0	0.0	0.0
2	80181.0	0.0	0.0
2	80182.0	0.0	0.0
2	80183.0	0.0	0.0
2	80184.0	0.0	0.0
2	80185.0	0.0	0.0
2	80186.0	0.0	0.0
2	80187.0	0.0	0.0
2	80188.0	0.0	0.0
2	80189.0	0.0	0.0
2	80190.0	0.0	0.0
2	80191.0	0.0	0.0
2	80192.0	0.0	0.0
2	80193.0	0.0	0.0
2	80194.0	0.0	0.0
2	80195.0	0.0	0.0
2	80196.0	8.161e-05	0.0111
2	80197.0	6.91e-06	0.038
2	80198.0	0.0	0.0
2	80199.0	0.0	0.0
2	80200.0	0.0	0.0
2	80201.0	0.0	0.0
2	80202.0	0.0	0.0
2	80203.0	0.0	0.0
2	80204.0	0.0	0.0
2	80205.0	0.0	0.0
2	80206.0	0.0	0.0
2	total	0.00011386	0.0094
3	1001.0	0.0	0.0
3	1002.0	0.0	0.0
3	1003.0	0.0	0.0
3	2003.0	0.0	0.0
3	2004.0	0.0	0.0
3	2005.0	0.0	0.0
3	2006.0	0.0	0.0
3	2007.0	0.0	0.0
3	2008.0	0.0	0.0
3	3005.0	0.0	0.0
3	3006.0	0.0	0.0
3	3007.0	0.0	0.0
3	3008.0	0.0	0.0
3	3009.0	0.0	0.0
3	3010.0	0.0	0.0
3	3011.0	0.0	0.0
3	4006.0	0.0	0.0
3	4007.0	0.0	0.0
3	4008.0	0.0	0.0
3	4009.0	0.0	0.0
3	4010.0	0.0	0.0
3	4011.0	0.0	0.0
3	4012.0	0.0	0.0
3	4013.0	0.0	0.0
3	4014.0	0.0	0.0
3	5008.0	0.0	0.0
3	5009.0	0.0	0.0
3	5010.0	0.0	0.0
3	5011.0	0.0	0.0
3	5012.0	0.0	0.0
3	5013.0	0.0	0.0
3	5014.0	0.0	0.0
3	5015.0	0.0	0.0
3	5016.0	0.0	0.0
3	5017.0	0.0	0.0
3	6008.0	0.0	0.0
3	6009.0	0.0	0.0
3	6010.0	0.0	0.0
3	6011.0	0.0	0.0
3	6012.0	0.0	0.0
3	6013.0	0.0	0.0
3	6014.0	0.0	0.0
3	6015.0	0.0	0.0
3	6016.0	0.0	0.0
3	6017.0	0.0	0.0
3	6018.0	0.0	0.0
3	6019.0	0.0	0.0
3	6020.0	0.0	0.0
3	7011.0	0.0	0.0
3	7012.0	0.0	0.0
3	7013.0	0.0	0.0
3	7014.0	0.0	0.0
3	7015.0	0.0	0.0
3	7016.0	0.0	0.0
3	7017.0	0.0	0.0
3	7018.0	0.0	0.0
3	7019.0	0.0	0.0
3	7020.0	0.0	0.0
3	7021.0	0.0	0.0
3	7022.0	0.0	0.0
3	7023.0	0.0	0.0
3	8013.0	0.0	0.0
3	8014.0	0.0	0.0
3	8015.0	0.0	0.0
3	8016.0	0.0	0.0
3	8017.0	0.0	0.0
3	8018.0	0.0	0.0
3	8019.0	0.0	0.0
3	8020.0	0.0	0.0
3	8021.0	0.0	0.0
3	8022.0	0.0	0.0
3	8023.0	0.0	0.0
3	8024.0	0.0	0.0
3	9015.0	0.0	0.0
3	9016.0	0.0	0.0
3	9017.0	0.0	0.0
3	9018.0	0.0	0.0
3	9019.0	0.0	0.0
3	9020.0	0.0	0.0
3	9021.0	0.0	0.0
3	9022.0	0.0	0.0
3	9023.0	0.0	0.0
3	9024.0	0.0	0.0
3	9025.0	0.0	0.0
3	9026.0	0.0	0.0
3	9027.0	0.0	0.0
3	10017.0	0.0	0.0
3	10018.0	0.0	0.0
3	10019.0	0.0	0.0
3	10020.0	0.0	0.0
3	10021.0	0.0	0.0
3	10022.0	0.0	0.0
3	10023.0	0.0	0.0
3	10024.0	0.0	0.0
3	10025.0	0.0	0.0
3	10026.0	0.0	0.0
3	10027.0	0.0	0.0
3	10028.0	0.0	0.0
3	11019.0	0.0	0.0
3	11020.0	0.0	0.0
3	11021.0	0.0	0.0
3	11022.0	0.0	0.0
3	11023.0	0.0	0.0
3	11024.0	0.0	0.0
3	11025.0	0.0	0.0
3	11026.0	0.0	0.0
3	11027.0	0.0	0.0
3	11028.0	0.0	0.0
3	11029.0	0.0	0.0
3	11030.0	0.0	0.0
3	11031.0	0.0	0.0
3	11032.0	0.0	0.0
3	11033.0	0.0	0.0
3	11034.0	0.0	0.0
3	11035.0	0.0	0.0
3	12020.0	0.0	0.0
3	12021.0	0.0	0.0
3	12022.0	0.0	0.0
3	12023.0	0.0	0.0
3	12024.0	0.0	0.0
3	12025.0	0.0	0.0
3	12026.0	0.0	0.0
3	12027.0	0.0	0.0
3	12028.0	0.0	0.0
3	12029.0	0.0	0.0
3	12030.0	0.0	0.0
3	12031.0	0.0	0.0
3	12032.0	0.0	0.0
3	12033.0	0.0	0.0
3	12034.0	0.0	0.0
3	13022.0	0.0	0.0
3	13023.0	0.0	0.0
3	13024.0	0.0	0.0
3	13025.0	0.0	0.0
3	13026.0	0.0	0.0
3	13027.0	0.0	0.0
3	13028.0	0.0	0.0
3	13029.0	0.0	0.0
3	13030.0	0.0	0.0
3	13031.0	0.0	0.0
3	13032.0	0.0	0.0
3	13033.0	0.0	0.0
3	13034.0	0.0	0.0
3	13035.0	0.0	0.0
3	14024.0	0.0	0.0
3	14025.0	0.0	0.0
3	14026.0	0.0	0.0
3	14027.0	0.0	0.0
3	14028.0	0.0	0.0
3	14029.0	0.0	0.0
3	14030.0	0.0	0.0
3	14031.0	0.0	0.0
3	14032.0	0.0	0.0
3	14033.0	0.0	0.0
3	14034.0	0.0	0.0
3	14035.0	0.0	0.0
3	14036.0	0.0	0.0
3	14037.0	0.0	0.0
3	14038.0	0.0	0.0
3	14039.0	0.0	0.0
3	15026.0	0.0	0.0
3	15027.0	0.0	0.0
3	15028.0	0.0	0.0
3	15029.0	0.0	0.0
3	15030.0	0.0	0.0
3	15031.0	0.0	0.0
3	15032.0	0.0	0.0
3	15033.0	0.0	0.0
3	15034.0	0.0	0.0
3	15035.0	0.0	0.0
3	15036.0	0.0	0.0
3	15037.0	0.0	0.0
3	15038.0	0.0	0.0
3	15039.0	0.0	0.0
3	15040.0	0.0	0.0
3	15041.0	0.0	0.0
3	15042.0	0.0	0.0
3	16029.0	0.0	0.0
3	16030.0	0.0	0.0
3	16031.0	0.0	0.0
3	16032.0	0.0	0.0
3	16033.0	0.0	0.0
3	16034.0	0.0	0.0
3	16035.0	0.0	0.0
3	16036.0	0.0	0.0
3	16037.0	0.0	0.0
3	16038.0	0.0	0.0
